,DATETIME,mark,LATITUDE_MDSS_deg,LONGITUDE_MDSS_deg,TWD_MDSS_deg,TWS_MDSS_km_h_1
50,2026-01-18 04:30:50+00:00,LG1,-32.05766684375702,115.735888252035,225.8495437482834,27.406800000000004
51,2026-01-18 04:30:51+00:00,LG1,-32.057669358327985,115.7358847148716,226.06268501846358,27.94464
52,2026-01-18 04:30:52+00:00,LG1,-32.05767116881906,115.735883725807,226.2439649647512,28.22328
53,2026-01-18 04:30:53+00:00,LG1,-32.05767200700937,115.73588630743339,226.33405560472443,28.974239999999998
54,2026-01-18 04:30:54+00:00,LG1,-32.0576744042337,115.73588526807721,226.32636494033642,28.962719999999997
55,2026-01-18 04:30:55+00:00,LG1,-32.05767204053698,115.7358867265284,226.3812982573932,28.853999999999996
56,2026-01-18 04:30:56+00:00,LG1,-32.05767304636538,115.73588572069981,226.4658955656606,28.954079999999998
57,2026-01-18 04:30:57+00:00,LG1,-32.05767235904934,115.7358871791512,226.4889675588244,28.633680000000005
58,2026-01-18 04:30:58+00:00,LG1,-32.05767016299066,115.73589157126841,226.49336222418896,28.249200000000002
59,2026-01-18 04:30:59+00:00,LG1,-32.057669173926115,115.73589534312482,226.6109195226906,27.850320000000004
60,2026-01-18 04:31:00+00:00,LG1,-32.057667363435,115.7359022833406,226.8526261177406,27.55584
61,2026-01-18 04:31:01+00:00,LG1,-32.057666977867484,115.73590464703722,227.0328073976866,27.47808
62,2026-01-18 04:31:02+00:00,LG1,-32.057664580643156,115.7359080333262,227.0558793908508,27.1692
63,2026-01-18 04:31:03+00:00,LG1,-32.05766620673241,115.7359068095684,227.0218207342754,27.4356
64,2026-01-18 04:31:04+00:00,LG1,-32.05766615644098,115.73590550199158,226.9273354289378,27.44568
65,2026-01-18 04:31:05+00:00,LG1,-32.05766627378764,115.73590397648499,226.7295754875332,27.86616
66,2026-01-18 04:31:06+00:00,LG1,-32.0576697438955,115.73589745536458,226.4779808954132,27.606240000000003
